"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 01:24:52 GMT 2022","Tue Nov 29 01:24:52 GMT 2022","506","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","119","api","test_pet","TestPetAPi","","","test_add_new_pet",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","121","api","test_pet","TestPetAPi","","","test_delete_pet",""
"passed","Tue Nov 29 01:24:47 GMT 2022","Tue Nov 29 01:24:47 GMT 2022","485","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","113","api","test_pet","TestStoreAPi","","","test_add_new_pet",""
"passed","Tue Nov 29 01:25:02 GMT 2022","Tue Nov 29 01:25:08 GMT 2022","5848","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"passed","Tue Nov 29 01:24:48 GMT 2022","Tue Nov 29 01:24:54 GMT 2022","5609","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","123","api","test_pet","TestPetAPi","","","test_find_status[sold]",""
"passed","Tue Nov 29 01:24:45 GMT 2022","Tue Nov 29 01:24:45 GMT 2022","813","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:24:41 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","121","api","test_pet","TestPetAPi","","","test_find_status[available]",""
"passed","Tue Nov 29 01:25:01 GMT 2022","Tue Nov 29 01:25:01 GMT 2022","664","tests.test_cart","test_inventory","TestCartClass","","","Button text after remove",""
"passed","Tue Nov 29 01:25:11 GMT 2022","Tue Nov 29 01:25:12 GMT 2022","661","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","118","api","test_pet","TestPetAPi","","","test_find_status[pending]",""
"passed","Tue Nov 29 01:25:09 GMT 2022","Tue Nov 29 01:25:10 GMT 2022","1118","tests.test_cart","test_sorting","TestCartClass","","","Sort products ASC price",""
"failed","Tue Nov 29 01:24:57 GMT 2022","Tue Nov 29 01:25:03 GMT 2022","6354","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Tue Nov 29 01:24:59 GMT 2022","Tue Nov 29 01:25:00 GMT 2022","1178","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step ZIP missed",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","135","api","test_pet","TestUserAPi","","","test_logout_user",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","116","api","test_pet","TestUserAPi","","","test_update_user",""
"skipped","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","142","api","test_pet","TestPetAPi","","","test_upload_img",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","111","api","test_pet","TestPetAPi","","","test_find_by_id[8]",""
"passed","Tue Nov 29 01:24:41 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","115","api","test_pet","TestUserAPi","","","test_login_user",""
"skipped","Tue Nov 29 01:24:45 GMT 2022","Tue Nov 29 01:24:50 GMT 2022","5700","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","129","api","test_schema","TestStoreAPi","","","test_get_inventory",""
"passed","Tue Nov 29 01:24:41 GMT 2022","Tue Nov 29 01:24:41 GMT 2022","123","api","test_pet","TestUserAPi","","","test_delete_user",""
"passed","Tue Nov 29 01:25:04 GMT 2022","Tue Nov 29 01:25:05 GMT 2022","583","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"passed","Tue Nov 29 01:24:56 GMT 2022","Tue Nov 29 01:24:57 GMT 2022","1501","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"passed","Tue Nov 29 01:25:07 GMT 2022","Tue Nov 29 01:25:08 GMT 2022","649","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"failed","Tue Nov 29 01:25:09 GMT 2022","Tue Nov 29 01:25:15 GMT 2022","6183","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","119","api","test_pet","TestPetAPi","","","test_find_by_id[10]",""
"passed","Tue Nov 29 01:24:41 GMT 2022","Tue Nov 29 01:24:41 GMT 2022","124","api","test_pet","TestUserAPi","","","test_create_new_user",""
"passed","Tue Nov 29 01:25:06 GMT 2022","Tue Nov 29 01:25:06 GMT 2022","645","tests.test_cart","test_sorting","TestCartClass","","","Sort products A-Z",""
"passed","Tue Nov 29 01:24:53 GMT 2022","Tue Nov 29 01:24:55 GMT 2022","1574","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
"passed","Tue Nov 29 01:24:55 GMT 2022","Tue Nov 29 01:24:56 GMT 2022","428","tests","test_login","TestAuthorizationClass","","","Login without user_name impossible",""
"passed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:43 GMT 2022","140","api","test_pet","TestPetAPi","","","test_update_existing_pet",""
"failed","Tue Nov 29 01:24:42 GMT 2022","Tue Nov 29 01:24:42 GMT 2022","132","api","test_pet","TestPetAPi","","","test_find_by_id[12546456]",""
