"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:08 GMT 2022","253","api","test_pet","TestUserAPi","","","test_create_new_user",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","279","api","test_pet","TestPetAPi","","","test_find_status[sold]",""
"failed","Tue Nov 29 01:17:15 GMT 2022","Tue Nov 29 01:17:21 GMT 2022","6228","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Tue Nov 29 01:17:40 GMT 2022","Tue Nov 29 01:17:40 GMT 2022","610","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","316","api","test_pet","TestUserAPi","","","test_logout_user",""
"failed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:08 GMT 2022","253","api","test_pet","TestUserAPi","","","test_delete_user",""
"passed","Tue Nov 29 01:17:12 GMT 2022","Tue Nov 29 01:17:12 GMT 2022","437","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Tue Nov 29 01:17:09 GMT 2022","Tue Nov 29 01:17:09 GMT 2022","313","api","test_pet","TestPetAPi","","","test_find_by_id[10]",""
"passed","Tue Nov 29 01:17:24 GMT 2022","Tue Nov 29 01:17:25 GMT 2022","982","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step ZIP missed",""
"skipped","Tue Nov 29 01:17:22 GMT 2022","Tue Nov 29 01:17:28 GMT 2022","5352","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"passed","Tue Nov 29 01:17:29 GMT 2022","Tue Nov 29 01:17:30 GMT 2022","1042","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"passed","Tue Nov 29 01:17:16 GMT 2022","Tue Nov 29 01:17:21 GMT 2022","5487","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Tue Nov 29 01:17:38 GMT 2022","Tue Nov 29 01:17:39 GMT 2022","836","tests.test_cart","test_sorting","TestCartClass","","","Sort products ASC price",""
"failed","Tue Nov 29 01:17:31 GMT 2022","Tue Nov 29 01:17:37 GMT 2022","6214","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"failed","Tue Nov 29 01:17:10 GMT 2022","Tue Nov 29 01:17:10 GMT 2022","353","api","test_pet","TestPetAPi","","","test_find_by_id[12546456]",""
"passed","Tue Nov 29 01:17:38 GMT 2022","Tue Nov 29 01:17:39 GMT 2022","851","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"passed","Tue Nov 29 01:17:08 GMT 2022","Tue Nov 29 01:17:08 GMT 2022","281","api","test_pet","TestPetAPi","","","test_find_status[available]",""
