"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 18:18:37 GMT 2022","Fri Nov 25 18:18:37 GMT 2022","489","tests.test_cart","test_sorting","TestCartClass","","","Sort products A-Z",""
"passed","Fri Nov 25 18:18:22 GMT 2022","Fri Nov 25 18:18:23 GMT 2022","359","tests","test_login","TestAuthorizationClass","","","Login without user_name impossible",""
"passed","Fri Nov 25 18:18:18 GMT 2022","Fri Nov 25 18:18:23 GMT 2022","5599","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Fri Nov 25 18:18:35 GMT 2022","Fri Nov 25 18:18:36 GMT 2022","631","tests.test_cart","test_inventory","TestCartClass","","","Button text after remove",""
"passed","Fri Nov 25 18:18:38 GMT 2022","Fri Nov 25 18:18:39 GMT 2022","494","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"passed","Fri Nov 25 18:18:35 GMT 2022","Fri Nov 25 18:18:41 GMT 2022","5844","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"passed","Fri Nov 25 18:18:33 GMT 2022","Fri Nov 25 18:18:34 GMT 2022","808","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"passed","Fri Nov 25 18:18:31 GMT 2022","Fri Nov 25 18:18:32 GMT 2022","1332","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"failed","Fri Nov 25 18:18:24 GMT 2022","Fri Nov 25 18:18:30 GMT 2022","6073","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Fri Nov 25 18:18:19 GMT 2022","Fri Nov 25 18:18:20 GMT 2022","465","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Fri Nov 25 18:18:21 GMT 2022","Fri Nov 25 18:18:21 GMT 2022","353","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Fri Nov 25 18:18:18 GMT 2022","Fri Nov 25 18:18:18 GMT 2022","596","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"skipped","Fri Nov 25 18:18:24 GMT 2022","Fri Nov 25 18:18:30 GMT 2022","5399","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"passed","Fri Nov 25 18:18:31 GMT 2022","Fri Nov 25 18:18:32 GMT 2022","1490","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
"passed","Fri Nov 25 18:18:33 GMT 2022","Fri Nov 25 18:18:34 GMT 2022","1303","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step ZIP missed",""
"failed","Fri Nov 25 18:18:42 GMT 2022","Fri Nov 25 18:18:47 GMT 2022","5710","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Fri Nov 25 18:18:40 GMT 2022","Fri Nov 25 18:18:40 GMT 2022","514","tests.test_cart","test_sorting","TestCartClass","","","Sort products ASC price",""
"passed","Fri Nov 25 18:18:41 GMT 2022","Fri Nov 25 18:18:41 GMT 2022","527","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
