"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 15 21:59:07 GMT 2023","Sun Jan 15 21:59:07 GMT 2023","106","tests","test_inventory_page","TestInventory","","","test_remove_items_from_cart",""
"passed","Sun Jan 15 21:59:13 GMT 2023","Sun Jan 15 21:59:14 GMT 2023","117","tests","test_inventory_page","TestInventory","","","test_verification_desc",""
"passed","Sun Jan 15 21:59:12 GMT 2023","Sun Jan 15 21:59:12 GMT 2023","155","tests","test_inventory_page","TestInventory","","","test_sorting_inventory_high_to_low",""
"passed","Sun Jan 15 21:59:04 GMT 2023","Sun Jan 15 21:59:05 GMT 2023","277","tests","test_inventory_page","TestInventory","","","test_add_button_changed_to_remove",""
"passed","Sun Jan 15 21:59:11 GMT 2023","Sun Jan 15 21:59:11 GMT 2023","157","tests","test_inventory_page","TestInventory","","","test_sorting_inventory_low_to_high",""
"passed","Sun Jan 15 21:59:24 GMT 2023","Sun Jan 15 21:59:24 GMT 2023","138","tests","test_shopping_cart_page","TestShoppingCart","","","test_cart_item_desc_verification",""
"passed","Sun Jan 15 21:59:09 GMT 2023","Sun Jan 15 21:59:09 GMT 2023","108","tests","test_inventory_page","TestInventory","","","Successfully purchase",""
"broken","Sun Jan 15 21:59:25 GMT 2023","Sun Jan 15 21:59:30 GMT 2023","5063","tests","test_shopping_cart_page","TestShoppingCart","","","test_customer_information",""
"skipped","Sun Jan 15 21:59:15 GMT 2023","Sun Jan 15 21:59:20 GMT 2023","5058","tests","test_login_logout","TestLoginPage","","","test_login",""
"passed","Sun Jan 15 21:59:04 GMT 2023","Sun Jan 15 21:59:05 GMT 2023","793","tests","test_e2e","TestLoginPage","","","test_e2e",""
"passed","Sun Jan 15 21:59:09 GMT 2023","Sun Jan 15 21:59:09 GMT 2023","157","tests","test_inventory_page","TestInventory","","","test_sorting_inventory_sorting_Z_to_A",""
"skipped","Sun Jan 15 21:59:17 GMT 2023","Sun Jan 15 21:59:22 GMT 2023","5052","tests","test_login_logout","TestLoginPage","","","test_logout",""
"passed","Sun Jan 15 21:59:26 GMT 2023","Sun Jan 15 21:59:27 GMT 2023","475","tests","test_shopping_cart_page","TestShoppingCart","","","test_complete_check_out",""
