"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 28 04:30:40 GMT 2022","Mon Nov 28 04:30:47 GMT 2022","6282","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"passed","Mon Nov 28 04:30:48 GMT 2022","Mon Nov 28 04:30:49 GMT 2022","859","tests.test_cart","test_sorting","TestCartClass","","","Sort products ASC price",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","104","api","test_pet","TestUserAPi","","","test_login_user",""
"passed","Mon Nov 28 04:30:25 GMT 2022","Mon Nov 28 04:30:26 GMT 2022","377","tests","test_login","TestAuthorizationClass","","","Login without user_name impossible",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","101","api","test_pet","TestUserAPi","","","test_logout_user",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","110","api","test_pet","TestPetUserAPi","","","test_find_status[sold]",""
"passed","Mon Nov 28 04:30:24 GMT 2022","Mon Nov 28 04:30:24 GMT 2022","409","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 04:30:22 GMT 2022","Mon Nov 28 04:30:28 GMT 2022","5626","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 04:30:38 GMT 2022","Mon Nov 28 04:30:39 GMT 2022","514","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"failed","Mon Nov 28 04:30:27 GMT 2022","Mon Nov 28 04:30:33 GMT 2022","6173","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","105","api","test_pet","TestPetUserAPi","","","test_find_status[available]",""
"failed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","115","api","test_pet","TestPetUserAPi","","","test_find_by_id[1]",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","158","api","test_pet","TestPetUserAPi","","","test_find_status[pending]",""
"passed","Mon Nov 28 04:30:46 GMT 2022","Mon Nov 28 04:30:47 GMT 2022","565","tests.test_cart","test_sorting","TestCartClass","","","Sort products A-Z",""
"passed","Mon Nov 28 04:30:35 GMT 2022","Mon Nov 28 04:30:36 GMT 2022","321","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Mon Nov 28 04:30:48 GMT 2022","Mon Nov 28 04:30:48 GMT 2022","883","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"failed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","87","api","test_pet","TestPetUserAPi","","","test_find_by_id[8]",""
"passed","Mon Nov 28 04:30:40 GMT 2022","Mon Nov 28 04:30:45 GMT 2022","5601","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"passed","Mon Nov 28 04:30:37 GMT 2022","Mon Nov 28 04:30:38 GMT 2022","1100","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step ZIP missed",""
"failed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","96","api","test_pet","TestPetUserAPi","","","test_find_by_id[0]",""
"passed","Mon Nov 28 04:30:18 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","219","api","test_pet","TestUserAPi","","","test_create_new_user",""
"passed","Mon Nov 28 04:30:18 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","223","api","test_pet","TestUserAPi","","","test_update_user",""
"skipped","Mon Nov 28 04:30:29 GMT 2022","Mon Nov 28 04:30:34 GMT 2022","5392","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"passed","Mon Nov 28 04:30:49 GMT 2022","Mon Nov 28 04:30:50 GMT 2022","495","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Mon Nov 28 04:30:19 GMT 2022","Mon Nov 28 04:30:19 GMT 2022","100","api","test_pet","TestUserAPi","","","test_delete_user",""
"passed","Mon Nov 28 04:30:36 GMT 2022","Mon Nov 28 04:30:37 GMT 2022","1159","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"passed","Mon Nov 28 04:30:39 GMT 2022","Mon Nov 28 04:30:39 GMT 2022","551","tests.test_cart","test_inventory","TestCartClass","","","Button text after remove",""
"passed","Mon Nov 28 04:30:22 GMT 2022","Mon Nov 28 04:30:23 GMT 2022","646","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 04:30:34 GMT 2022","Mon Nov 28 04:30:35 GMT 2022","1063","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
