"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 00:46:50 GMT 2022","Mon Nov 28 00:46:50 GMT 2022","286","api","test_pet","TestUserAPi","","","test_create_new_user",""
"failed","Mon Nov 28 00:46:50 GMT 2022","Mon Nov 28 00:46:50 GMT 2022","243","api","test_pet","TestUserAPi","","","test_delete_user",""
"passed","Mon Nov 28 00:47:07 GMT 2022","Mon Nov 28 00:47:07 GMT 2022","442","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 00:46:50 GMT 2022","Mon Nov 28 00:46:50 GMT 2022","217","api","test_pet","TestUserAPi","","","test_update_user",""
"passed","Mon Nov 28 00:47:24 GMT 2022","Mon Nov 28 00:47:25 GMT 2022","1564","tests.test_cart","test_inventory","TestCartClass","","","test_go_to_facebook",""
"skipped","Mon Nov 28 00:47:12 GMT 2022","Mon Nov 28 00:47:17 GMT 2022","5305","tests","test_login","TestAuthorizationClass","","","Lockout login",""
"failed","Mon Nov 28 00:47:10 GMT 2022","Mon Nov 28 00:47:16 GMT 2022","6176","tests","test_login","TestAuthorizationClass","","","Purpose to fail case",""
"passed","Mon Nov 28 00:46:50 GMT 2022","Mon Nov 28 00:46:50 GMT 2022","268","api","test_pet","TestUserAPi","","","test_login_user",""
"passed","Mon Nov 28 00:47:08 GMT 2022","Mon Nov 28 00:47:09 GMT 2022","337","tests","test_login","TestAuthorizationClass","","","Login without user_name impossible",""
"passed","Mon Nov 28 00:47:26 GMT 2022","Mon Nov 28 00:47:27 GMT 2022","590","tests.test_cart","test_sorting","TestCartClass","","","Sort products Z-A",""
"passed","Mon Nov 28 00:46:50 GMT 2022","Mon Nov 28 00:46:50 GMT 2022","259","api","test_pet","TestUserAPi","","","test_logout_user",""
"passed","Mon Nov 28 00:47:23 GMT 2022","Mon Nov 28 00:47:29 GMT 2022","5931","tests.test_cart","test_inventory","TestCartClass","","","Remove from cart",""
"passed","Mon Nov 28 00:47:28 GMT 2022","Mon Nov 28 00:47:28 GMT 2022","658","tests.test_cart","test_sorting","TestCartClass","","","Sort products ASC price",""
"passed","Mon Nov 28 00:47:22 GMT 2022","Mon Nov 28 00:47:22 GMT 2022","672","tests.test_cart","test_inventory","TestCartClass","","","Bage change when adding",""
"passed","Mon Nov 28 00:47:22 GMT 2022","Mon Nov 28 00:47:23 GMT 2022","803","tests.test_cart","test_inventory","TestCartClass","","","Button text after remove",""
"passed","Mon Nov 28 00:47:19 GMT 2022","Mon Nov 28 00:47:21 GMT 2022","1399","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step",""
"passed","Mon Nov 28 00:47:04 GMT 2022","Mon Nov 28 00:47:06 GMT 2022","1210","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 00:47:17 GMT 2022","Mon Nov 28 00:47:18 GMT 2022","1319","tests.test_cart","test_checkout","TestCheckoutClass","","","Successfully purchase",""
"passed","Mon Nov 28 00:47:04 GMT 2022","Mon Nov 28 00:47:10 GMT 2022","6115","tests","test_login","TestAuthorizationClass","","","Registered user is able to login with valid credentials",""
"passed","Mon Nov 28 00:47:29 GMT 2022","Mon Nov 28 00:47:30 GMT 2022","641","tests.test_cart","test_sorting","TestCartClass","","","Sort products DESC price",""
"passed","Mon Nov 28 00:47:20 GMT 2022","Mon Nov 28 00:47:21 GMT 2022","1359","tests.test_cart","test_checkout","TestCheckoutClass","","","Invalid message on checkout step ZIP missed",""
"passed","Mon Nov 28 00:47:18 GMT 2022","Mon Nov 28 00:47:19 GMT 2022","376","tests","test_login","TestAuthorizationClass","","","Login without password impossible",""
"passed","Mon Nov 28 00:47:30 GMT 2022","Mon Nov 28 00:47:31 GMT 2022","621","tests.test_cart","test_sorting","TestCartClass","","","Sort products A-Z",""
